AURAL2,,Convert to %R("AURAL2"):AURAL2,,Convert to Abs("Convert to %R("AURAL2"):AURAL2"):Convert to %R("AURAL2"):AURAL2,,
Wavelength (nm),%T,Wavelength (nm),%R,Wavelength (nm),Abs,
1074,10.59550285,1074,10.59550285,1074,0.9748784304,
1073,10.57688999,1073,10.57688999,1073,0.9756420255,
1072,10.5810442,1072,10.5810442,1072,0.9754714966,
1071,10.56484985,1071,10.56484985,1071,0.9761366844,
1070,10.55864716,1070,10.55864716,1070,0.9763917327,
1069,10.54290104,1069,10.54290104,1069,0.9770398736,
1068,10.52374458,1068,10.52374458,1068,0.9778296947,
1067,10.51314545,1067,10.51314545,1067,0.978267312,
1066,10.49440193,1066,10.49440193,1066,0.9790422916,
1065,10.49014282,1065,10.49014282,1065,0.9792186022,
1064,10.482687,1064,10.482687,1064,0.9795274138,
1063,10.45974827,1063,10.45974827,1063,0.9804787636,
1062,10.44968891,1062,10.44968891,1062,0.9808966517,
1061,10.43988323,1061,10.43988323,1061,0.9813043475,
1060,10.42041969,1060,10.42041969,1060,0.9821147919,
1059,10.41034412,1059,10.41034412,1059,0.982534945,
1058,10.39391518,1058,10.39391518,1058,0.9832208157,
1057,10.3929739,1057,10.3929739,1057,0.9832601547,
1056,10.37365437,1056,10.37365437,1056,0.9840682149,
1055,10.35625553,1055,10.35625553,1055,0.9847972393,
1054,10.34878922,1054,10.34878922,1054,0.9851104617,
1053,10.33413792,1053,10.33413792,1053,0.9857257605,
1052,10.32183456,1052,10.32183456,1052,0.9862431288,
1051,10.30489254,1051,10.30489254,1051,0.9869565368,
1050,10.28775692,1050,10.28775692,1050,0.9876793027,
1049,10.2765398,1049,10.2765398,1049,0.9881531,
1048,10.26904869,1048,10.26904869,1048,0.9884697795,
1047,10.25747395,1047,10.25747395,1047,0.9889596105,
1046,10.2386198,1046,10.2386198,1046,0.9897585511,
1045,10.23439217,1045,10.23439217,1045,0.9899379611,
1044,10.21512794,1044,10.21512794,1044,0.9907561541,
1043,10.2141552,1043,10.2141552,1043,0.9907975197,
1042,10.18749237,1042,10.18749237,1042,0.9919326901,
1041,10.19033909,1041,10.19033909,1041,0.9918113351,
1040,10.16681194,1040,10.16681194,1040,0.9928151965,
1039,10.1526041,1039,10.1526041,1039,0.9934225082,
1038,10.14435101,1038,10.14435101,1038,0.9937757254,
1037,10.12701511,1037,10.12701511,1037,0.9945185184,
1036,10.11223412,1036,10.11223412,1036,0.9951528907,
1035,10.10292053,1035,10.10292053,1035,0.9955530763,
1034,10.0897398,1034,10.0897398,1034,0.9961200356,
1033,10.06363678,1033,10.06363678,1033,0.9972450137,
1032,10.05870533,1032,10.05870533,1032,0.9974579215,
1031,10.06261444,1031,10.06261444,1031,0.9972891808,
1030,10.04478741,1030,10.04478741,1030,0.9980592728,
1029,10.02701092,1029,10.02701092,1029,0.9988285303,
1028,10.01285839,1028,10.01285839,1028,0.9994419217,
1027,10.00554466,1027,10.00554466,1027,0.9997592568,
1026,9.992934227,1026,9.992934227,1026,1.000306964,
1025,9.981330872,1025,9.981330872,1025,1.000811577,
1024,9.958732605,1024,9.958732605,1024,1.001795888,
1023,9.958992004,1023,9.958992004,1023,1.001784563,
1022,9.942307472,1022,9.942307472,1022,1.002512813,
1021,9.930305481,1021,9.930305481,1021,1.003037453,
1020,9.919368744,1020,9.919368744,1020,1.003515959,
1019,9.892561913,1019,9.892561913,1019,1.004691243,
1018,9.889416695,1018,9.889416695,1018,1.004829288,
1017,9.865036964,1017,9.865036964,1017,1.005901337,
1016,9.858578682,1016,9.858578682,1016,1.006185651,
1015,9.84708786,1015,9.84708786,1015,1.006692171,
1014,9.839627266,1014,9.839627266,1014,1.007021308,
1013,9.828286171,1013,9.828286171,1013,1.007522225,
1012,9.811600685,1012,9.811600685,1012,1.008260131,
1011,9.80576992,1011,9.80576992,1011,1.008518338,
1010,9.783558846,1010,9.783558846,1010,1.009503126,
1009,9.767069817,1009,9.767069817,1009,1.010235667,
1008,9.761694908,1008,9.761694908,1008,1.010474801,
1007,9.754042625,1007,9.754042625,1007,1.010815382,
1006,9.741542816,1006,9.741542816,1006,1.011372328,
1005,9.723748207,1005,9.723748207,1005,1.012166262,
1004,9.702723503,1004,9.702723503,1004,1.013106346,
1003,9.696959496,1003,9.696959496,1003,1.013364434,
1002,9.669102669,1002,9.669102669,1002,1.014613867,
1001,9.652394295,1001,9.652394295,1001,1.015365005,
1000,9.659186363,1000,9.659186363,1000,1.015059471,
999,9.656252861,999,9.656252861,999,1.015191436,
998,9.634382248,998,9.634382248,998,1.016176105,
997,9.613962173,997,9.613962173,997,1.017097592,
996,9.607855797,996,9.607855797,996,1.017373562,
995,9.602334023,995,9.602334023,995,1.017623186,
994,9.591008186,994,9.591008186,994,1.018135786,
993,9.579401016,993,9.579401016,993,1.018661618,
992,9.54645443,992,9.54645443,992,1.020157933,
991,9.537658691,991,9.537658691,991,1.020558238,
990,9.529137611,990,9.529137611,990,1.020946383,
989,9.517697334,989,9.517697334,989,1.021468163,
988,9.500289917,988,9.500289917,988,1.022263169,
987,9.498723984,987,9.498723984,987,1.022334695,
986,9.481038094,986,9.481038094,986,1.023144126,
985,9.4728899,985,9.4728899,985,1.023517489,
984,9.459288597,984,9.459288597,984,1.02414155,
983,9.436724663,983,9.436724663,983,1.02517879,
982,9.42831707,982,9.42831707,982,1.025565863,
981,9.412837982,981,9.412837982,981,1.026279449,
980,9.408396721,980,9.408396721,980,1.02648437,
979,9.381785393,979,9.381785393,979,1.027714491,
978,9.378745079,978,9.378745079,978,1.027855277,
977,9.369102478,977,9.369102478,977,1.028302073,
976,9.355532646,976,9.355532646,976,1.028931499,
975,9.341875076,975,9.341875076,975,1.02956593,
974,9.341426849,974,9.341426849,974,1.029586792,
973,9.323482513,973,9.323482513,973,1.030421853,
972,9.300843239,972,9.300843239,972,1.03147769,
971,9.294473648,971,9.294473648,971,1.031775236,
970,9.296586037,970,9.296586037,970,1.031676531,
969,9.277881622,969,9.277881622,969,1.032551169,
968,9.263758659,968,9.263758659,968,1.033212781,
967,9.248780251,967,9.248780251,967,1.03391552,
966,9.243810654,966,9.243810654,966,1.034148932,
965,9.230891228,965,9.230891228,965,1.034756422,
964,9.20911026,964,9.20911026,964,1.035782337,
963,9.19765377,963,9.19765377,963,1.036322951,
962,9.1831007,962,9.1831007,962,1.03701067,
961,9.170361519,961,9.170361519,961,1.037613511,
960,9.171928406,960,9.171928406,960,1.037539363,
959,9.149499893,959,9.149499893,959,1.038602591,
958,9.139305115,958,9.139305115,958,1.039086819,
957,9.131320953,957,9.131320953,957,1.039466381,
956,9.122812271,956,9.122812271,956,1.039871216,
955,9.102087975,955,9.102087975,955,1.040858984,
954,9.09668541,954,9.09668541,954,1.041116834,
953,9.079522133,953,9.079522133,953,1.041936994,
952,9.066389084,952,9.066389084,952,1.042565703,
951,9.05415535,951,9.05415535,951,1.043152094,
950,9.040724754,950,9.040724754,950,1.043796778,
949,9.047595024,949,9.047595024,949,1.043466806,
948,9.024909019,948,9.024909019,948,1.044557214,
947,9.015219688,947,9.015219688,947,1.04502368,
946,9.000304222,946,9.000304222,946,1.04574275,
945,8.986446381,945,8.986446381,945,1.046411991,
944,8.972898483,944,8.972898483,944,1.047067285,
943,8.96894455,943,8.96894455,943,1.047258615,
942,8.952472687,942,8.952472687,942,1.04805696,
941,8.942016602,941,8.942016602,941,1.048564553,
940,8.929204941,940,8.929204941,940,1.049187183,
939,8.91881752,939,8.91881752,939,1.04969275,
938,8.90171051,938,8.90171051,938,1.0505265,
937,8.89695549,937,8.89695549,937,1.0507586,
936,8.88702774,936,8.88702774,936,1.051243424,
935,8.8766222,935,8.8766222,935,1.05175221,
934,8.870919228,934,8.870919228,934,1.052031398,
933,8.855426788,933,8.855426788,933,1.052790523,
932,8.846935272,932,8.846935272,932,1.053207159,
931,8.825926781,931,8.825926781,931,1.05423975,
930,8.827338219,930,8.827338219,930,1.054170251,
929,8.812395096,929,8.812395096,929,1.054906011,
928,8.799002647,928,8.799002647,928,1.055566549,
927,8.793504715,927,8.793504715,927,1.055837989,
926,8.785105705,926,8.785105705,926,1.056253076,
925,8.762728691,925,8.762728691,925,1.057360649,
924,8.756403923,924,8.756403923,924,1.05767417,
923,8.755236626,923,8.755236626,923,1.057732105,
922,8.736133575,922,8.736133575,922,1.058680773,
921,8.72633934,921,8.72633934,921,1.059167862,
920,8.719058037,920,8.719058037,920,1.059530377,
919,8.696913719,919,8.696913719,919,1.060634851,
918,8.697272301,918,8.697272301,918,1.06061697,
917,8.67939949,917,8.67939949,917,1.061510324,
916,8.668727875,916,8.668727875,916,1.062044621,
915,8.668967247,915,8.668967247,915,1.06203258,
914,8.651006699,914,8.651006699,914,1.062933326,
913,8.619807243,913,8.619807243,913,1.064502478,
912,8.632849693,912,8.632849693,912,1.063845754,
911,8.623210907,911,8.623210907,911,1.064330935,
910,8.610118866,910,8.610118866,910,1.064990878,
909,8.611462593,909,8.611462593,909,1.064923048,
908,8.584712029,908,8.584712029,908,1.066274285,
907,8.56406498,907,8.56406498,907,1.067320108,
906,8.557300568,906,8.557300568,906,1.067663193,
905,8.54431057,905,8.54431057,905,1.068322897,
904,8.541004181,904,8.541004181,904,1.068491101,
903,8.536694527,903,8.536694527,903,1.068710327,
902,8.517799377,902,8.517799377,902,1.069672585,
901,8.530012131,901,8.530012131,901,1.069050312,
900,8.505386353,900,8.505386353,900,1.070305943,
899,8.480243683,899,8.480243683,899,1.071591735,
898,8.49383831,898,8.49383831,898,1.070896029,
897,8.457771301,897,8.457771301,897,1.072744131,
896,8.466223717,896,8.466223717,896,1.072310209,
895,8.479896545,895,8.479896545,895,1.071609497,
894,8.469635963,894,8.469635963,894,1.07213521,
893,8.453173637,893,8.453173637,893,1.072980165,
892,8.442914009,892,8.442914009,892,1.073507667,
891,8.421339989,891,8.421339989,891,1.074618816,
890,8.407757759,890,8.407757759,890,1.075319767,
889,8.41629982,889,8.41629982,889,1.074878812,
888,8.382546425,888,8.382546425,888,1.076624036,
887,8.428178787,887,8.428178787,887,1.074266315,
886,8.395272255,886,8.395272255,886,1.075965166,
885,8.375905037,885,8.375905037,885,1.076968312,
884,8.37902832,884,8.37902832,884,1.076806307,
883,8.354860306,883,8.354860306,883,1.078060746,
882,8.345375061,882,8.345375061,882,1.078554153,
881,8.364222527,881,8.364222527,881,1.077574492,
880,8.351941109,880,8.351941109,880,1.078212619,
879,8.32570076,879,8.32570076,879,1.079579234,
878,8.308247566,878,8.308247566,878,1.080490589,
877,8.28040123,877,8.28040123,877,1.081948638,
876,8.280989647,876,8.280989647,876,1.081917763,
875,8.269245148,875,8.269245148,875,1.082534075,
874,8.260258675,874,8.260258675,874,1.083006382,
873,8.288650513,873,8.288650513,873,1.081516147,
872,8.250534058,872,8.250534058,872,1.083517909,
871,8.260642052,871,8.260642052,871,1.082986236,
870,8.264305115,870,8.264305115,870,1.082793593,
869,8.232376099,869,8.232376099,869,1.084474802,
868,8.206413269,868,8.206413269,868,1.085846663,
867,8.223685265,867,8.223685265,867,1.084933519,
866,8.173781395,866,8.173781395,866,1.087576985,
865,8.178714752,865,8.178714752,865,1.087314963,
864,8.194682121,864,8.194682121,864,1.086467862,
863,8.188016891,863,8.188016891,863,1.086821318,
862,8.174291611,862,8.174291611,862,1.087549925,
861,8.204296112,861,8.204296112,861,1.085958719,
860,8.19609642,860,8.19609642,860,1.086392999,
859,8.207253456,859,8.207253456,859,1.085802197,
858,8.141041756,858,8.141041756,858,1.089320064,
857,8.105179787,857,8.105179787,857,1.091237307,
856,8.14060688,856,8.14060688,856,1.08934319,
855,8.120943069,855,8.120943069,855,1.090393543,
854,8.091182709,854,8.091182709,854,1.091987967,
853,8.09157753,853,8.09157753,853,1.091966748,
852,8.078808784,852,8.078808784,852,1.092652678,
851,8.146559715,851,8.146559715,851,1.089025736,
850,8.039961815,850,8.039961815,850,1.094745994,
849,8.112700462,849,8.112700462,849,1.090834618,
848,8.111621857,848,8.111621857,848,1.090892315,
847,8.064412117,847,8.064412117,847,1.0934273,
846,7.950282097,846,7.950282097,846,1.099617481,
845,8.10050106,845,8.10050106,845,1.091488123,
844,8.108039856,844,8.108039856,844,1.091084123,
843,8.068832397,843,8.068832397,843,1.09318924,
842,8.015076637,842,8.015076637,842,1.096092343,
841,8.043230057,841,8.043230057,841,1.094569445,
840,7.992636204,840,7.992636204,840,1.097309947,
839,7.952322006,839,7.952322006,839,1.099506021,
838,8.00030899,838,8.00030899,838,1.096893191,
837,8.000225067,837,8.000225067,837,1.09689784,
836,7.997511387,836,7.997511387,836,1.097045183,
835,8.098511696,835,8.098511696,835,1.091594815,
834,7.975576878,834,7.975576878,834,1.098237872,
833,8.047652245,833,8.047652245,833,1.094330788,
832,8.050542831,832,8.050542831,832,1.094174862,
831,7.933684349,831,7.933684349,831,1.100525022,
830,8.010529518,830,8.010529518,830,1.096338749,
829,7.995678425,829,7.995678425,829,1.097144723,
828,7.968780518,828,7.968780518,828,1.098608136,
827,7.919066429,827,7.919066429,827,1.101325989,
826,7.930230141,826,7.930230141,826,1.100714207,
825,7.933446884,825,7.933446884,825,1.100538135,
824,7.976772785,824,7.976772785,824,1.098172784,
823,7.860636711,823,7.860636711,823,1.104542255,
822,7.93543911,822,7.93543911,822,1.100429058,
821,7.973425865,821,7.973425865,821,1.098355055,
820,7.93761301,820,7.93761301,820,1.100310087,
819,7.960374832,819,7.960374832,819,1.099066496,
818,7.925324917,818,7.925324917,818,1.100982904,
817,7.98514843,817,7.98514843,817,1.097717047,
816,8.017938614,816,8.017938614,816,1.095937252,
815,7.962854862,815,7.962854862,815,1.098931193,
814,7.844200134,814,7.844200134,814,1.105451345,
813,7.915629387,813,7.915629387,813,1.101514578,
812,7.965045452,812,7.965045452,812,1.098811746,
811,7.876788139,811,7.876788139,811,1.103650808,
810,7.855983257,810,7.855983257,810,1.104799509,
809,7.893496513,809,7.893496513,809,1.102730513,
808,7.87824297,808,7.87824297,808,1.10357058,
807,7.891357899,807,7.891357899,807,1.102848291,
806,7.933906555,806,7.933906555,806,1.100512981,
805,7.773403168,805,7.773403168,805,1.109388828,
804,7.7555933,804,7.7555933,804,1.110384941,
803,7.862786293,803,7.862786293,803,1.104423523,
802,7.82634306,802,7.82634306,802,1.10644114,
801,7.850077152,801,7.850077152,801,1.105126143,
800,7.887213707,800,7.887213707,800,1.103076339,
799,7.828698158,799,7.828698158,799,1.106310487,
798,7.830142975,798,7.830142975,798,1.106230259,
797,7.826795578,797,7.826795578,797,1.106415987,
796,7.78235817,796,7.78235817,796,1.108888745,
795,7.896556854,795,7.896556854,795,1.102562189,
794,7.75476265,794,7.75476265,794,1.110431552,
793,7.811506748,793,7.811506748,793,1.107265234,
792,7.779148102,792,7.779148102,792,1.109067917,
791,7.656893253,791,7.656893253,791,1.115947366,
790,7.785148144,790,7.785148144,790,1.108733058,
789,7.73615551,789,7.73615551,789,1.111474872,
788,7.754481792,788,7.754481792,788,1.110447288,
787,7.79201746,787,7.79201746,787,1.108350039,
786,7.694247246,786,7.694247246,786,1.113833904,
785,7.756920338,785,7.756920338,785,1.110310674,
784,7.696432114,784,7.696432114,784,1.113710523,
783,7.706852436,783,7.706852436,783,1.11312294,
782,7.79272604,782,7.79272604,782,1.10831058,
781,7.76546669,781,7.76546669,781,1.109832406,
780,7.752918243,780,7.752918243,780,1.110534787,
779,7.719191074,779,7.719191074,779,1.112428188,
778,7.630002499,778,7.630002499,778,1.117475271,
777,7.77745533,777,7.77745533,777,1.10916245,
776,7.670670509,776,7.670670509,776,1.115166664,
775,7.76410532,775,7.76410532,775,1.109908581,
774,7.703021049,774,7.703021049,774,1.113338947,
773,7.665001392,773,7.665001392,773,1.115487695,
772,7.68329668,772,7.68329668,772,1.114452362,
771,7.723599434,771,7.723599434,771,1.112180233,
770,7.68027401,770,7.68027401,770,1.114623308,
769,7.640311241,769,7.640311241,769,1.116889,
768,7.827205181,768,7.827205181,768,1.106393337,
767,7.653430939,767,7.653430939,767,1.116143823,
766,7.731495857,766,7.731495857,766,1.111736417,
765,7.645492077,765,7.645492077,765,1.116594553,
764,7.669924736,764,7.669924736,764,1.115208864,
763,7.639268875,763,7.639268875,763,1.116948247,
762,7.696611404,762,7.696611404,762,1.11370039,
761,7.626345158,761,7.626345158,761,1.11768353,
760,7.709306717,760,7.709306717,760,1.112984657,
759,7.749909401,759,7.749909401,759,1.110703349,
758,7.689050674,758,7.689050674,758,1.114127278,
757,7.620299816,757,7.620299816,757,1.118027925,
756,7.724546432,756,7.724546432,756,1.112126946,
755,7.676074505,755,7.676074505,755,1.114860773,
754,7.727736473,754,7.727736473,754,1.111947656,
753,7.702488422,753,7.702488422,753,1.113368988,
752,7.634110928,752,7.634110928,752,1.117241502,
751,7.689712048,751,7.689712048,751,1.114089966,
750,7.733297348,750,7.733297348,750,1.111635327,
749,7.632738113,749,7.632738113,749,1.117319584,
748,7.6284132,748,7.6284132,748,1.117565751,
747,7.614781857,747,7.614781857,747,1.118342519,
746,7.604897976,746,7.604897976,746,1.118906617,
745,7.689004421,745,7.689004421,745,1.114129901,
744,7.717887402,744,7.717887402,744,1.112501621,
743,7.627077579,743,7.627077579,743,1.117641807,
742,7.654613495,742,7.654613495,742,1.116076708,
741,7.669275284,741,7.669275284,741,1.1152457,
740,7.619986057,740,7.619986057,740,1.118045807,
739,7.680428028,739,7.680428028,739,1.114614606,
738,7.603616238,738,7.603616238,738,1.118979812,
737,7.623261452,737,7.623261452,737,1.117859244,
736,7.603286266,736,7.603286266,736,1.118998647,
735,7.590500832,735,7.590500832,735,1.119729519,
734,7.667075634,734,7.667075634,734,1.115370274,
733,7.602135181,733,7.602135181,733,1.11906445,
732,7.616811752,732,7.616811752,732,1.118226767,
731,7.632366657,731,7.632366657,731,1.117340803,
730,7.587266922,730,7.587266922,730,1.119914651,
729,7.602015018,729,7.602015018,729,1.119071245,
728,7.593838692,728,7.593838692,728,1.119538665,
727,7.579950333,727,7.579950333,727,1.120333672,
726,7.574608803,726,7.574608803,726,1.120639801,
725,7.614279747,725,7.614279747,725,1.118371129,
724,7.574213982,724,7.574213982,724,1.120662451,
723,7.607731819,723,7.607731819,723,1.11874485,
722,7.604457378,722,7.604457378,722,1.11893177,
721,7.594779015,721,7.594779015,721,1.119484901,
720,7.571818829,720,7.571818829,720,1.12079978,
719,7.592397213,719,7.592397213,719,1.119621038,
718,7.585271358,718,7.585271358,718,1.120028853,
717,7.495064259,717,7.495064259,717,1.12522459,
716,7.586039066,716,7.586039066,716,1.119984984,
715,7.530208111,715,7.530208111,715,1.123193026,
714,7.552955151,714,7.552955151,714,1.121883035,
713,7.564629078,713,7.564629078,713,1.121212363,
712,7.507308006,712,7.507308006,712,1.124515772,
711,7.523905277,711,7.523905277,711,1.123556614,
710,7.532275677,710,7.532275677,710,1.123073816,
709,7.56931591,709,7.56931591,709,1.120943308,
708,7.5458951,708,7.5458951,708,1.122289181,
707,7.527515888,707,7.527515888,707,1.123348355,
706,7.521866798,706,7.521866798,706,1.123674393,
705,7.505549431,705,7.505549431,705,1.124617457,
704,7.523300648,704,7.523300648,704,1.123591542,
703,7.502599239,703,7.502599239,703,1.124788284,
702,7.503561497,702,7.503561497,702,1.124732494,
701,7.522499561,701,7.522499561,701,1.123637795,
700,7.494112015,700,7.494112015,700,1.125279784,
699,7.523802757,699,7.523802757,699,1.123562574,
698,7.537294388,698,7.537294388,698,1.122784495,
697,7.485892773,697,7.485892773,697,1.125756383,
696,7.504630089,696,7.504630089,696,1.124670744,
695,7.489547729,695,7.489547729,695,1.125544429,
694,7.480995178,694,7.480995178,694,1.126040578,
693,7.462677479,693,7.462677479,693,1.127105355,
692,7.452800274,692,7.452800274,692,1.12768054,
691,7.467257977,691,7.467257977,691,1.126838803,
690,7.482522011,690,7.482522011,690,1.125952005,
689,7.459320068,689,7.459320068,689,1.127300739,
688,7.467357159,688,7.467357159,688,1.126833081,
687,7.453073502,687,7.453073502,687,1.127664566,
686,7.465732098,686,7.465732098,686,1.126927614,
685,7.487548351,685,7.487548351,685,1.125660419,
684,7.445155621,684,7.445155621,684,1.128126264,
683,7.417005539,683,7.417005539,683,1.129771352,
682,7.46326685,682,7.46326685,682,1.127071023,
681,7.415521145,681,7.415521145,681,1.129858375,
680,7.431786537,680,7.431786537,680,1.128906727,
679,7.409617901,679,7.409617901,679,1.130204201,
678,7.415849686,678,7.415849686,678,1.129839063,
677,7.419139862,677,7.419139862,677,1.12964642,
676,7.379202366,676,7.379202366,676,1.131990552,
675,7.402259827,675,7.402259827,675,1.130635619,
674,7.392597198,674,7.392597198,674,1.131202936,
673,7.430492401,673,7.430492401,673,1.128982425,
672,7.380408287,672,7.380408287,672,1.131919622,
671,7.404515743,671,7.404515743,671,1.130503297,
670,7.406030655,670,7.406030655,670,1.130414486,
669,7.390043736,669,7.390043736,669,1.131353021,
668,7.391306877,668,7.391306877,668,1.131278753,
667,7.355161667,667,7.355161667,667,1.133407831,
666,7.38812685,666,7.38812685,666,1.131465673,
665,7.387524128,665,7.387524128,665,1.131501079,
664,7.369525909,664,7.369525909,664,1.132560492,
663,7.35750103,663,7.35750103,663,1.133269668,
662,7.327489376,662,7.327489376,662,1.135044813,
661,7.369131565,661,7.369131565,661,1.132583737,
660,7.356780052,660,7.356780052,660,1.133312225,
659,7.364385605,659,7.364385605,659,1.132863522,
658,7.367984772,658,7.367984772,658,1.132651329,
657,7.348876476,657,7.348876476,657,1.133779049,
656,7.337667942,656,7.337667942,656,1.134441972,
655,7.341752052,655,7.341752052,655,1.134200335,
654,7.301661968,654,7.301661968,654,1.136578321,
653,7.330747128,653,7.330747128,653,1.134851813,
652,7.337538719,652,7.337538719,652,1.134449601,
651,7.33636713,651,7.33636713,651,1.134518981,
650,7.339020252,650,7.339020252,650,1.134361982,
649,7.322737694,649,7.322737694,649,1.135326505,
648,7.327664852,648,7.327664852,648,1.135034442,
647,7.286776066,647,7.286776066,647,1.137464643,
646,7.293126106,646,7.293126106,646,1.137086272,
645,7.308714867,645,7.308714867,645,1.136158943,
644,7.298126221,644,7.298126221,644,1.136788607,
643,7.291278839,643,7.291278839,643,1.137196302,
642,7.274869919,642,7.274869919,642,1.138174772,
641,7.305093765,641,7.305093765,641,1.136374235,
640,7.284463882,640,7.284463882,640,1.137602448,
639,7.295567513,639,7.295567513,639,1.136940956,
638,7.270553112,638,7.270553112,638,1.138432503,
637,7.279592514,637,7.279592514,637,1.137892962,
636,7.284560204,636,7.284560204,636,1.137596726,
635,7.255743504,635,7.255743504,635,1.139318109,
634,7.263152122,634,7.263152122,634,1.138874888,
633,7.267416954,633,7.267416954,633,1.1386199,
632,7.264359474,632,7.264359474,632,1.138802648,
631,7.235622406,631,7.235622406,631,1.140524149,
630,7.226067066,630,7.226067066,630,1.141098022,
629,7.243641376,629,7.243641376,629,1.14004302,
628,7.240961552,628,7.240961552,628,1.140203714,
627,7.244987965,627,7.244987965,627,1.139962316,
626,7.239802837,626,7.239802837,626,1.140273213,
625,7.228741169,625,7.228741169,625,1.140937328,
624,7.201054573,624,7.201054573,624,1.142603874,
623,7.239664555,623,7.239664555,623,1.140281558,
622,7.214631081,622,7.214631081,622,1.14178586,
621,7.220166206,621,7.220166206,621,1.141452789,
620,7.20909214,620,7.20909214,620,1.142119408,
619,7.226345062,619,7.226345062,619,1.141081333,
618,7.214613914,618,7.214613914,618,1.141786933,
617,7.183256149,617,7.183256149,617,1.143678665,
616,7.183785915,616,7.183785915,616,1.143646598,
615,7.188950539,615,7.188950539,615,1.143334508,
614,7.204007149,614,7.204007149,614,1.142425895,
613,7.187966347,613,7.187966347,613,1.143393993,
612,7.1679039,612,7.1679039,612,1.144607782,
611,7.195858479,611,7.195858479,611,1.142917395,
610,7.189732552,610,7.189732552,610,1.143287301,
609,7.15064764,609,7.15064764,609,1.145654559,
608,7.164387226,608,7.164387226,608,1.144820929,
607,7.169303894,607,7.169303894,607,1.144523025,
606,7.162377357,606,7.162377357,606,1.14494276,
605,7.135633469,605,7.135633469,605,1.146567464,
604,7.131814003,604,7.131814003,604,1.146799922,
603,7.147998333,603,7.147998333,603,1.145815611,
602,7.135034561,602,7.135034561,602,1.146603942,
601,7.145915031,601,7.145915031,601,1.145942092,
600,7.120857239,600,7.120857239,600,1.147467732,
599,7.114803791,599,7.114803791,599,1.147837043,
598,7.106895924,598,7.106895924,598,1.148320079,
597,7.123654366,597,7.123654366,597,1.147297144,
596,7.121162891,596,7.121162891,596,1.147449136,
595,7.111588001,595,7.111588001,595,1.148033381,
594,7.127538204,594,7.127538204,594,1.147060394,
593,7.127404213,593,7.127404213,593,1.14706862,
592,7.102079868,592,7.102079868,592,1.148614407,
591,7.104261875,591,7.104261875,591,1.148481011,
590,7.086884022,590,7.086884022,590,1.149544716,
589,7.08911705,589,7.08911705,589,1.149407864,
588,7.093257427,588,7.093257427,588,1.149154305,
587,7.088405609,587,7.088405609,587,1.149451494,
586,7.051341057,586,7.051341057,586,1.151728272,
585,7.079605579,585,7.079605579,585,1.149990916,
584,7.08661747,584,7.08661747,584,1.149561048,
583,7.085227966,583,7.085227966,583,1.149646163,
582,7.064022064,582,7.064022064,582,1.150947928,
581,7.062072277,581,7.062072277,581,1.151067853,
580,7.074314117,580,7.074314117,580,1.150315642,
579,7.04709053,579,7.04709053,579,1.151990175,
578,7.032666206,578,7.032666206,578,1.152879953,
577,7.075511456,577,7.075511456,577,1.15024209,
576,7.063425541,576,7.063425541,576,1.150984645,
575,7.042655945,575,7.042655945,575,1.152263522,
574,7.051860332,574,7.051860332,574,1.151696324,
573,7.017423153,573,7.017423153,573,1.153822303,
572,7.010529995,572,7.010529995,572,1.154249191,
571,7.012153625,571,7.012153625,571,1.154148579,
570,7.058667183,570,7.058667183,570,1.151277304,
569,7.0029006,569,7.0029006,569,1.154722095,
568,7.054857254,568,7.054857254,568,1.151511788,
567,7.017032146,567,7.017032146,567,1.153846502,
566,7.03098011,566,7.03098011,566,1.152984142,
565,7.002952099,565,7.002952099,565,1.154718876,
564,6.99898386,564,6.99898386,564,1.154965043,
563,6.997711182,563,6.997711182,563,1.15504396,
562,7.021567345,562,7.021567345,562,1.153565884,
561,6.995658398,561,6.995658398,561,1.155171394,
560,6.985477448,560,6.985477448,560,1.155803919,
559,6.997620106,559,6.997620106,559,1.155049682,
558,7.016845703,558,7.016845703,558,1.153858066,
557,6.994939804,557,6.994939804,557,1.155215979,
556,6.99705267,556,6.99705267,556,1.155084848,
555,6.978366375,555,6.978366375,555,1.156246185,
554,6.983728886,554,6.983728886,554,1.155912638,
553,6.954399586,553,6.954399586,553,1.157740355,
552,7.025179863,552,7.025179863,552,1.153342485,
551,6.989762783,551,6.989762783,551,1.155537605,
550,7.021921158,550,7.021921158,550,1.153544068,
549,6.993826389,549,6.993826389,549,1.15528512,
548,6.972889423,548,6.972889423,548,1.156587243,
547,6.963124275,547,6.963124275,547,1.157195807,
546,6.967564106,546,6.967564106,546,1.156919003,
545,6.986496449,545,6.986496449,545,1.155740499,
544,6.977867126,544,6.977867126,544,1.156277299,
543,6.958022594,543,6.958022594,543,1.157514215,
542,6.931927681,542,6.931927681,542,1.159145951,
541,6.965968132,541,6.965968132,541,1.157018542,
540,6.953221321,540,6.953221321,540,1.157813907,
539,6.943383217,539,6.943383217,539,1.158428907,
538,6.95429945,538,6.95429945,538,1.157746553,
537,6.957191467,537,6.957191467,537,1.157566071,
536,6.941320896,536,6.941320896,536,1.158557892,
535,6.948797226,535,6.948797226,535,1.158090353,
534,6.914569378,534,6.914569378,534,1.160234809,
533,6.943486691,533,6.943486691,533,1.158422351,
532,6.938914299,532,6.938914299,532,1.158708453,
531,6.904113293,531,6.904113293,531,1.160892129,
